source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
카이스트 대신 전해드립니다,,2019-10-03 13:11:11,[.] 오늘 자전거타던 저랑 부딪힐 뻔한 차주분 죄송합니다ㅜㅜ 그시간에 차다닐 줄은 생각을 못해서 차선을 안지켰네요    ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30311/ 익명 아바타,2,,2,,,,,,2399070793744963,/story.php?story_fbid=2399070793744963&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 11:05:40,[휴김밥] 오늘 휴김밥 여나요? 카마 뭐뭐 열어요? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30308/ 익명 아바타,,,,,,,,,2399001623751880,/story.php?story_fbid=2399001623751880&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 10:53:35,[복전에서 부전으로] 원래 복수전공을 신청했었는데.. 학점 수가 부족해서 아무래도 복전하던 과목을 부전으로 바꿔야할 것 같습니다. 이게 가능한가요? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30307/ 익명 아바타,,,,,,,,1,2398995243752518,/story.php?story_fbid=2398995243752518&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 09:46:16,[전산과 언어] 안녕하세요 전산과 가려는 새내기 넙죽이에용 전산과 가기전에 어떤 언어들 공부해놓으면 좋나요?? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30306/ 익명 아바타,,,,,,,,8,2398954167089959,/story.php?story_fbid=2398954167089959&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 12:54:40,[와일드카드] LG 화이팅! ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30310/ 익명 아바타,7,7,,,,,,4,2399061647079211,/story.php?story_fbid=2399061647079211&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 12:36:53,"[stipend??] Stipend에 관심있는 학부생입니다.    9월 달에 stipend를 고려해서 대학원생 분들께 지원금이 지급된 걸로 압니다. 18년도 7월달 보도 자료에서 봤는데, 장려금이 기본 포트폴리오, 추가 포트폴리오로 나뉘어져 있더라고요. 기본 포트폴리오에 대해서 박사는 최소 100만원, 석사는 최소 70만원인데, 추가 포트폴리오는 박사는 평균 45만원, 석사는 평균 30만원이 지급예상액임을 확인했습니다. 아마 인건비를 포함한 포트폴리오인것 같은데, 평균적으로 박사는 145만원, 석사는 100만원의 stipend(인건비+조교활동+학자금)을 받는 것이라 이해해도 되나요??    ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30309/ 익명 아바타",2,2,,,,,,1,2399052477080128,/story.php?story_fbid=2399052477080128&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 04:32:36,[김태영씨 농협 카드습득하였습니다] 구성원들만 읽을 수 있는 제보입니다. ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30303/ 박사과정 16학번 김범준,,,,,,,,3,2398777630440946,/story.php?story_fbid=2398777630440946&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 05:26:49,[아니 씨발;] 술좀 앤만 쳐먹어; 지 몸 가눌정도로는 마셔라 술먹고 남한테 폐끼치는 것도 한두번이지  술 많이 먹는게 자랑이냐?  꼴아서 들어오는 새끼들 하나같이 뵈기 싫고 정떨어진다ㅅㅂ 감당 안될 짓 하지 말고 그 전날 밤에 적당히 쳐먹으라고 제발 ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30305/ 익명 아바타,15,12,,,,3,,9,2398811193770923,/story.php?story_fbid=2398811193770923&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 05:10:20,[이것만 싸고 갈게요] 하..... 차라리 토를 하지 남의 방문에 오줌싸고 뭐하냐는거냐고 했더니 이것만 싸고 갈게요? ㄹㅇ 뇌정지와서 뭘 어떻게 해야될지 모르겠네 ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30304/ 익명 아바타,135,91,31,,,1,12,21,2398802030438506,/story.php?story_fbid=2398802030438506&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 02:59:42,[ds 문은영 교수님] 문은영교수님 exercise 한번 폭망한거 큰가요..? 퀴즈나 기말로 복구 가능한지 궁금합니다ㅠㅜ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30301/ 익명 아바타,10,10,,,,,,5,2398717057113670,/story.php?story_fbid=2398717057113670&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 02:19:19,[보고싶어요]    그냥 한 번만 연락해주면 안 돼요?   ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30300/ 익명 아바타,5,5,,,,,,2,2398691743782868,/story.php?story_fbid=2398691743782868&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 02:13:29,[Nose is back] 그 코 복귀 3일전ㄷㄷ ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30299/ 익명 아바타,8,8,,,,,,1,2398687370449972,/story.php?story_fbid=2398687370449972&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 02:06:25,[구노 앞 우산] 10월 3일 오전 12시 반쯤부터 구노포차 앞에 있었던 남색계열바탕에 흰색과 빨간색 사과가 그려져있는 우산을 잃어버렸습니다. 혹시 가져가신 분 꼭 댓글 달아주세요ㅜ 정말 소중한 우산입니다..ㅜㅜ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30298/ 익명 아바타,2,1,,,,1,,,2398683427117033,/story.php?story_fbid=2398683427117033&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 01:57:27,[물리전자개론 출책] 혹시 어제 물리전자개론 이희철 교수님 분반 출책했나용? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30297/ 익명 아바타,1,1,,,,,,2,2398678343784208,/story.php?story_fbid=2398678343784208&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 01:55:01,[논글 펜] 논글 D구역에서 펜 빌려주셨던 분  진심으로 감사합니다!  시험이 끝나고 정신 없이 나오다보니 감사 인사를 제대로 못 드렸네요 ㅠㅠ  정말 감사했습니다 :) ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30296/ 익명 아바타,2,2,,,,,,,2398676743784368,/story.php?story_fbid=2398676743784368&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 01:13:34,[논글 결과] 언제 나오나용 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30294/ 익명 아바타,,,,,,,,1,2398648643787178,/story.php?story_fbid=2398648643787178&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 01:35:31,"[논글 펜, 컴싸] 논글때 펜하고 컴퓨터 싸인펜을 빌려주셨는데 일찍 나가셨네요ㅠㅜ J열에서 빌려주신분 댓글 달아주시면 돌려드리겠습니다 빌려주셔서 감사했어요ㅎㅎㅎ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30295/ 익명 아바타",2,2,,,,,,,2398663847118991,/story.php?story_fbid=2398663847118991&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 01:08:24,[오늘] 오늘 수업 없나요? 개천절인걸 방금 처음 알았네요 수업 준비하고 있었는데ㅔ ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30293/ 익명 아바타,5,4,,,,1,,3,2398645120454197,/story.php?story_fbid=2398645120454197&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 22:59:07,"[데스크탑] 정말 기본적인 사양의 데스크탑을 맞추는 데엔 얼마정도가 들까요?    간단한 문서작업, 리그오브레전드, 메이플스토리 ..? 정도만 원활하게 돌아가는 정도로요!    궁금하네요 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30285/ 익명 아바타",,,,,,,,3,2398552250463484,/story.php?story_fbid=2398552250463484&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 22:29:09,"[대전영화관 추천해주세요!] 대전에 CGV 메가박스 롯데시네마 등등이 있는데    화면크기, 쾌적도등 가장 영화보기 좋은 곳이 어디인지    추천부탁드려요! ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30284/ 익명 아바타",,,,,,,,2,2398531797132196,/story.php?story_fbid=2398531797132196&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 01:01:43,"[2019 하반기 감사위원 모집] 감사원 리크루팅    2019 KAIST 학부 총학생회 신입 감사위원 모집    안녕하십니까. KAIST 학부 총학생회 감사원입니다.    감사원은 KAIST 학부 단체 및 기관의 회계감사와 직무감찰을 통해 부패를 감시하고 청렴을 유지하는 중요한 기능을 담당하고 있습니다.    감사원의 업무는 다음과 같습니다.  1) 학부총학생회 및 산하기구 회계 감사(영수증, 통장내역, 결산안 대조 작업 및 횡령 조사)  2) 총학생회와 공조하여 감사원 관련 총학생회칙, 감사원 세칙 및 규칙 개선  3) 직무 감찰 연구 및 방안 마련    감사위원으로 선발 시 아래와 같은 혜택이 있습니다  1) 학기별 LT지원  2) 정규 학기 중 매달 85,000원의 격려금 지급  3) 일정 회식비 지원  4) 활동인증서 발행  5) 감사원 사무실에서의 효율적인 업무 지원  6) 업무에 필요한 회계지식에 대한 교육 진행  7) 감찰 업무에 대한 교육 진행  8) 신학관 내 사무실 구비    KAIST의 투명한 학생사회를 지키기 위한 사명감을 가진 새로운 감사위원을 아래와 같이 모집합니다.  \--------------------------------------------------------------------------------------------------------    활동임기  2019년 9월 중 ~ 2020년 9월 중 (1년간)    모집인원 3명    지원방법 아래 사항에 대한 답변을 작성하여 2019년 10월 4일 23시 59분까지 kaistbai@gmail.com로 보내주시기 바랍니다.    1) 학번, 학과, 이름 및 연락가능한 전화번호    2) 간단한 자기소개    3) 지원동기    4) 본인의 경력    문의사항  기타 문의사항이 있으신 분은 아래 주소로 연락바랍니다.  E-mail : kaistbai@gmail.com  Mobile : 010-2014-3772    감사합니다.    KAIST BAI(KAIST Board of Audit and Inspection) ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30292/ 익명 아바타",4,4,,,,,,1,2398640343788008,/story.php?story_fbid=2398640343788008&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 00:12:22,"[그런 생각] 갈 생각을 하면 편해져요. 정리한다는 생각을 하면, 그래도 누군가 내가 저지른 짓 때문에 힘들 것이라는 생각을 하면, 머리가 차분해지기 시작해요. 놓는 데에도 시간이 필요해서, 천천히 놓고 있는 중이에요. 갑자기 가 버리면, 그만큼 더 힘들 테니까.... 그러면 점차 싫어하던 마음도 평온해지게 되어요. 이 사람에게 어떻게 복수할 수 있을까가 아니라, 내가 아꼈던 사람들에게 이 사람이 해가 되지 않게 어떻게 하면 될까 라는 생각을 하게 되니까. 그렇게 천천히, 준비하고 있어요. 고맙습니다. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30291/ 익명 아바타",김대선,1,,,,,,,2398608400457869,/story.php?story_fbid=2398608400457869&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 23:46:19,[자존감] 사람들이 저를 쳐다보는 기분이 들어요. 내가 예쁘고 눈길이 가서가 아니라 나를 안좋게 보는 시선이라서 힘들어요. 처음 보고 그냥 지나가는 사람들에게도 이런 기분이 들면 자존감이 많이 낮은걸까요 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30290/ 익명 아바타,12,4,,,,8,,1,2398587360459973,/story.php?story_fbid=2398587360459973&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 23:34:08,[기숙사 와이파이...] 언제쯤 쓸만해지나요? 와이파이 10분에 한번꼴로 계속 끊기네요... ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30289/ 익명 아바타,8,8,,,,,,,2398577827127593,/story.php?story_fbid=2398577827127593&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 23:12:16,[올해 최고의 커버곡] https://youtu.be/xGevsZco2EM 침&amp;펄이 부릅니다 '그건 아마 우리의 잘못은 아닐 거야' P.S. 킬링포인트: 1:12 ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30287/ 익명 아바타,91,82,4,5,,,,17,2398560970462612,/story.php?story_fbid=2398560970462612&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 21:11:15,[오픈북 시험] 수리통계학을 수강하고 있는데 지금까지 교재를 PDF로만 보고 있어서 구입을 안 한 상황인데 시험이 오픈북으로 치러진다는 이야기를 들어서 당황스럽네요ㅠㅠ..... 제본된 교재라도 구매하는 게 좋을까요...? 아니면 교재를 빌릴 수 있을 만한 곳이 있으려나요.... ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30281/ 익명 아바타,,,,,,,,1,2398474493804593,/story.php?story_fbid=2398474493804593&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 20:55:20,[거슬림] 흠..  원래 연애는 마냥 좋은건 아니란걸 알고있어요. 딱히 상대가 잘못해 보이는것도 없는데 괜히 기분이 좀 그렇고 촉이 안좋아요. 좋아하는건 맞아요.  답답하네요.  매일을 혼자 감정소비로 시간과 에너지를 씁니다. 제가 문제인거겠죠? ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30280/ 익명 아바타,,,,,,,,,2398462337139142,/story.php?story_fbid=2398462337139142&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 23:03:32,"[냥이들 간식] 아름관 냥이들이 너무 이뻐서 간식을 사려고 하는 넙듁입니다... 특히 엄마를 쏙 빼닮은 얼룩이 너무 사랑스러워요ㅠㅠㅠ 말걸면 이쁘게 대답도 해준다규... 근데 막상 검색해보니까, 츄르 종류도 엄청 다양하고 아름이들이 좋아할지도 잘 모르겠더라구요! 거기다 제가 이렇게 막 간식을 줘도 되는지,,, 괜히 줬다가 건강 상하는 건 아닌지 걱정이 돼서요 아름관 냥이들 돌보시는 분 있으면 알려주시면 감사하겠습니다ㅎㅎㅎ 어떤 종류 츄르를 좋아하는지, 또 먹여도 되는지 정도면 충분할것같아요! 꼭 알려주세욥ㅎㅎㅎㅎ #카냥쉼#아름이들#    ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30286/ 익명 아바타",13,13,,,,,,5,2398555110463198,/story.php?story_fbid=2398555110463198&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 22:05:41,"[논글] 2000자 쓰는거 다 쓰고나서 샤프로 했다는걸 인지한 흑우에요... 펜이나 볼펜으로 하라고 되어있던데, 혹시 이런경우 어떻게 되는지 아시는분 있나요? ㅠㅠ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30283/ 익명 아바타",2,1,,,,1,,4,2398511990467510,/story.php?story_fbid=2398511990467510&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 21:19:28,[논글 흑우] 지갑을 잃어버려 학생증이 없어 논글시험 입구컷 당한 사람입니다. 전적으로 학생증을 잃어버린 제 잘못이지만 다음부터는 사진찍고 시험친 후에 정보를 비교해봐도 되지 않을까요?ㅠㅠ 여러분들은 모두 학생증 가져가시길 바라요.. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30282/ 익명 아바타,15,3,,,,12,,2,2398479853804057,/story.php?story_fbid=2398479853804057&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 20:16:21,[복도우산]  습기차면 잘 안 마르는 거 맞음  복도에 있는 거 불편하고 싫은 거 맞음  요즘 서울에는 지하철역이나 백화점 앞에 극세사 걸레같은 게 있던데  제안해봄         ----------    익명 아바타,25,25,,,,,,7,2398437620474947,/KaDaejeon/photos/a.1511824589136259/2398437620474947
카이스트 대신 전해드립니다,,2019-10-02 19:54:53,"[맛집탐방 메이트 구해요] 이번학기 시간표 널널한데 혼자 널널해서 같이 어은동, 궁동, 또 다른 동네도 좋아요!! 맛집 탐방할 분 구해요ㅎㅎ ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30277/ 익명 아바타",7,7,,,,,,9,2398423480476361,/story.php?story_fbid=2398423480476361&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 16:13:49,[셀프좋아요] 도대체 자기 덧글마다 자기가 좋아요 누르는 사람은 심리가 뭐임? 셀프좋아요 해놓은거 본 순간 난 공감가던 덧글도 급격히 분탕가계정덧글로 보이던데 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30268/ 익명 아바타,,,,,,,,4,2398304597154916,/story.php?story_fbid=2398304597154916&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 16:08:49,"[중간고사 이후 휴학 방법이 있을까요?] 대학원생이에요. 재학년한이 다 되어가서 휴학을 할지 말지 고민중인데, 병결이나 군휴학 말고 다른 방법으로 중간고사 이후 휴학을 할 수 있는지 궁금해요! ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30267/ 익명 아바타",,,,,,,,1,2398302403821802,/story.php?story_fbid=2398302403821802&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 19:48:40,"[카슈전 있으니까 카슈전 가서 발언하세요;;] 학생인권보다 청소노동자인권이 챙겨지는게 억울하고, 여자가 가해자인 사건이 조명 안 되는게 억울하면 카슈전 가서 제보하세요♡ ♥♧♧♥♧왜 평화로웠던 카대전에서 가계정으로 논란을 만드세요☆♡♥ ☆♡♡♥☆♡☆♡가계정 욕하는거 보니까 카이스트 분이신가본데♥♥ 카이스트 계정 있으면 카슈전 가세요☆♡☆♡♧☆♥♡♧♡ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30276/ 익명 아바타",9,9,,,,,,1,2398419820476727,/story.php?story_fbid=2398419820476727&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 19:47:43,[마 키배러들!] 슈대전 가라 이말이야~ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30275/ 익명 아바타,1,1,,,,,,,2398419187143457,/story.php?story_fbid=2398419187143457&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 18:06:32,[비] 왜 비가 오면 이렇게 울적해지고 센티해질까요ㅠ 다 잊어서 이제는 괜찮다고 생각했는데 또 보고싶네요 ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30274/ 익명 아바타,8,,,,,8,,1,2398360643815978,/story.php?story_fbid=2398360643815978&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 17:56:51,[미생물학] 박찬규 교수님 미생물학 수업을 듣고 있는데요... 혹시 중간고사 당겨졌나요? 몇 일로 당겨졌는지 아시는 분 계시나요 ㅠㅠㅠ ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30273/ 익명 아바타,1,1,,,,,,2,2398355873816455,/story.php?story_fbid=2398355873816455&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 17:38:24,"[[미적분학2 자료]] 안녕하세요, 현재 수리과학과 4학년에 재학중인 학생이에요. 작년 여름 방학에 튜터링 준비하면서 미적분학2 설명 자료를 만들었는데 이제 아는 새내기 분들이 많지 않아 공유하기가 어려워서 여기에 올려봐요.    자필로 쓴 자료라 가독성이 좀 떨어지고, 검수를 거의 못 해서 오타가 꽤 있을 거예요.  (+ 제가 배울 때 생략되거나 별로 중요하지 않았던 내용들은 언급 없이 넘어갔는데, 요즘엔 진도를 빠짐없이 다 나가는 것 같기도 하네요) 연습 문제나 기출 문제들보다는 책 내용과 예시들에 대한 설명 위주라서 내용 이해를 위한 보조 자료 정도로만 활용하시면 좋을 것 같아요!    혹시 궁금하거나 자료에 잘못된 점이 있으면 페메로 연락주시면 감사하겠습니다 :) https://drive.google.com/file/d/1_vXDPo1gvxldPgWreWz3js2i46gUHcUh/view?usp=sharing      ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30272/ 학사과정 16학번 강보우",166,152,,11,3,,,33,2398346067150769,/story.php?story_fbid=2398346067150769&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 16:46:58,"[Zero grade] A0, B0, C0 모두 언짢은 점이 있지    A0 는..... 4점대에서 A0 받으면 평점이 깎인다 B0 는 ..... 3.0 이라는 그레이드 그리고 재수강 불가ㅠㅠ C0 는 .....  2.0 &lt; (4.3)/2=2.15 우웩    교수님 B+주세요 ㅜㅜ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30270/ 익명 아바타",4,4,,,,,,1,2398321370486572,/story.php?story_fbid=2398321370486572&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 16:21:30,"[맞춤법 검사기] 요즘에 할 거 없는 거 같은데, 사람들 자주 틀리는 맞춤법이나 댓글에 적어봐요. 나 논술 공부 좀 하게   ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30269/ 익명 아바타",5,5,,,,,,5,2398308240487885,/story.php?story_fbid=2398308240487885&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 15:40:31,[학생증 카드] 학생증이 미등록 카드라는데 어떻게 해결하죠? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30264/ 익명 아바타,,,,,,,,2,2398289177156458,/story.php?story_fbid=2398289177156458&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 15:03:34,[분실물 어피치 동전지갑] 문연현님  베이비어피치 동전지갑 문화관에 떨어져있어서 보관하고 있습니다.  ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30262/ 익명 아바타,,,,,,,,,2398270127158363,/story.php?story_fbid=2398270127158363&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 15:02:38,[개천절에] 수업 다 쉬겠죠? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30261/ 익명 아바타,,,,,,,,7,2398269747158401,/story.php?story_fbid=2398269747158401&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 16:04:11,"[복도에 우산] 복도에 우산 펴놓는 거 어쩔 수 없지 않나요?  방안 현관에 룸메들 우산까지 같이 말리기엔 넘 작고, 그렇다고 안말리면 우산에 곰팡이펴서 냄새나고 보건적으로도 나쁠텐데... 그렇다고 별다른 건조 장소가 마련된 것도 아니고요. 학교 차원에서 개선안을 마련하지 않는 이상, 오랫동안 방치하는 경우가 아닌 건조를 위한 단순 비치는 도덕적 비난의 대상이 될 수 없다는 생각이 듭니다. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30266/ 익명 아바타",2,2,,,,,,3,2398300393822003,/story.php?story_fbid=2398300393822003&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 14:59:49,[kftp 오피스] KFTP 에 아이패드용이나 태블릿  pc 용 office 도 다운 받을 수 있나요? 저만 못 찾는 건지용 ㅠㅠ  ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30260/ 익명 아바타,,,,,,,,,2398268353825207,/story.php?story_fbid=2398268353825207&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 13:17:07,[내일(개천절) 월평셔틀 운행하나요?] 내일 개천절인데 월평셔틀 운행하나요? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30256/ 익명 아바타,,,,,,,,1,2398193800499329,/story.php?story_fbid=2398193800499329&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 15:24:47,"[연락] 저는 연락을 잘 안하는 사람이에요. 제게 오는 연락에는 반갑게 답하기는 하는데, 제가 누구한테 직접 먼저 연락해서 안부를 물어보거나 잡담하는 적은 별로 없는 것 같아요. 그래서 그런지 뭔가 온라인으로 사람과 얘기하다보면 되게 어색해지고, 오히려 오프라인으로 사람을 만나는것에 익숙해요. 오프라인으로 만날 때, 사람의 표정, 행동 등 그런 요소들이 제게는 더 편하게 느껴지나봐요. 그런데 오늘 제 성격을 인터넷에 검색해서, 이런 사람들을 어떻게 생각하는지 살펴보았는데 생각보다 이런 부류를 싫어하고 이해하지 못하겠다는 사람들이 많다는 것에 조금 놀랐어요. 나중의 저를 위해서라도 이 성격을 고쳐야만 하는건지, 또 저랑 비슷한 사람이 카이스트에는 얼마나 있을지 궁금해서 여기에 올려봐요. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30263/ 익명 아바타",18,18,,,,,,,2398279310490778,/story.php?story_fbid=2398279310490778&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 14:56:19,"[우산이 바뀌었어요 ㅠ] 오늘 점심 시간에 창의관ㅡ동측 이 사이에서    우산이 바뀐 것 같아요 ㅠㅠ    제 우산은 매점에서 어제 산 그냥 까만 우산인데    MLB와 NY 마크가 박힌 멋진 검정 우산과 바뀌었어요    대체 어떻게, 어쩌다 바뀐 건지, 제 진짜 우산이 어디 있는지는 모르겠는데    일단 이 우산은 돌려 드려야 하니 주인분 댓글 남겨 주세요!    \+ 지금 생각해보니 동측 매점 앞에서 바뀐 것 같아요...    +++  동측 식당 매점 앞 우산 꽂이? 상자?에 제 우산 있길래 그것 가져오고, 바뀌었던 우산 그 자리에 두고 왔습니다! ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30259/ 익명 아바타",1,,,,1,,,,2398266630492046,/story.php?story_fbid=2398266630492046&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 14:46:00,[자존감이 바닥이에요] 자존감이 바닥이에요 목표는 없고 공부는 뜻대로 잘 안되고 같이 영화보자는 얘기도 못하고 나는 남들에 비해 한없이 어리고 자만에 빠진 예전의 저를 돌아보니 한심하네요 우울해서 아무것도 손에 안 잡히고 열등감만 자꾸 생겨요 예전에 자신만만했던 저로 돌아가고 싶어요 좋은 방법이 없을까요    ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30258/ 익명 아바타,11,4,,,,7,,,2398261583825884,/story.php?story_fbid=2398261583825884&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 13:18:35,[비] 오면 고추걷어 해 떨어지면 자빠져 자 음메 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30257/ 익명 아바타,32,30,1,1,,,,3,2398194977165878,/story.php?story_fbid=2398194977165878&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 13:09:32,[미적 출첵] 박선정 교수님 분반 오늘 출첵 하셨는지 궁금합니다 ! 그리고 저번시간에 출첵 하셨는데 klms에 아직 안뜬 것 맞죠?? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30255/ 익명 아바타,,,,,,,,2,2398188827166493,/story.php?story_fbid=2398188827166493&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 12:45:42,[분실물 찾습니다 ㅠㅠ]  사진과 같은 파란색 에코백과 안에 들어있는  검은색 노트북을 분실했습니다 ㅠㅠ  예상하는 위치는 미르관~기계동 사이인데  미르관에도 들려봤는데 전혀 없어서 글을 올립니다.  혹시라도 발견하시거나 가지고 계신 분은  밑에 댓글 부탁드립니다 ㅠㅠ  감사합니다ㅠㅠ      ----------    익명 아바타,,,,,,,,,2398170117168364,/KaDaejeon/photos/a.1511824589136259/2398170117168364
카이스트 대신 전해드립니다,,2019-10-02 10:52:19,[우산] 원래 문고리에 우산 걸어놓으면 누가 치우나요...수업을 잃었으니 ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30249/ 익명 아바타,,,,,,,,1,2398079513844091,/story.php?story_fbid=2398079513844091&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-02 12:54:52,[미적분학 출첵] 김린기 교수님 미적분학 II 출첵 결과 알 수 있는 방법이 있나요 ...? 엊그제에 조교님이 사진 찍으시길래 출석 체크 하시는걸로 알았는데 KLMS에는 안올라오더라구요 ... 아시는분 답변 부탁드립니다 ㅠㅠ ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30254/ 익명 아바타,3,3,,,,,,4,2398178740500835,/story.php?story_fbid=2398178740500835&id=1384103428575043
